id,message_id,message_clean,language,sentiment_label,sentiment_score,sentiment_source,word_count,virality_score
3518,3570,230 автобус каншадан бастап журед? Тангы,ru,neutral,0.8735,rubert-tiny2,6,114.8
3519,3571,"Есть кто полетел на Work & Travel при этом вы учились на военной кафедре? Как вы решили вопрос с полигоном? Можете в комментах отписаться, я в лс выйду",ru,neutral,0.9146,rubert-tiny2,28,116.6
3520,3572,кто на кастинге sdu айдол был? чотам?,ru,neutral,0.912,rubert-tiny2,7,167.2
3521,3573,"Хочу ебануть тату, но батя пизды даст.",ru,negative,0.6324,rubert-tiny2,7,162.0
3522,3574,есть инста у султана мат.пед втораш? красивый такой,ru,neutral,0.8326,rubert-tiny2,8,117.2
3523,3575,"Что вы сделаете со мной, если приду так в универ?",ru,neutral,0.8795,rubert-tiny2,10,245.2
3525,3577,Какая у вас любимая песня?,ru,positive,0.5826,rubert-tiny2,5,119.4
3527,3579,джинсы клеш это normal тема или не,ru,neutral,0.8498,rubert-tiny2,7,134.0
3529,3581,"между учебой и работой потеряла себя на работе давят всегда говорят чтобы мы ставили больше фокуса на работу, устала пиздец, степ нету, не хочу сидеть на шее у родителей на этом семестре проф предметы ретейкка кететын сиякты, коркамын подругаларыма айтсам дым грамм тусынбейды, ой у меня еще хуже, обижаются что я мало провожу время с ними, каскеленнен шыгам дегенше олым гой 🥲 родители тоже давят степ кайтарып ал деп, хотя олардан уйден кеткелы акша сурамаганмын че можно сделать как найти баланс между учебой и работой работаю на удаленке онлайн, некоторые студенты оффлайн работают после универа, после этой мыслей ЧУВСТВУЮ СЕБЯ КАК НЫТИК,хочу попробовать себя на другом сфере, но опять боюсь рисковать, чувствую себя как крыса на колесах хочу забить на все и уйти на закат 😔",ru,negative,0.6533,rubert-tiny2,126,293.4
3530,3582,"а мен бля не жумыс жасамайм,не степ жок жумысты да,сабакты да катырып журген группштарымды корсем озимди бездельник сезинем",ru,negative,0.7467,rubert-tiny2,18,444.2
3532,3584,"I miss my old friends. We are not close anymore. We don’t talk anymore very often. We’re in different cities, places, universities. I used to love hanging out with them, discussing different topics, studying, reading books together. I hope to find more friends like them. I have some friends close to me but I miss those friendships. I wish I could go back to those times. Also I regret not trying to be friends with people when I just came to SDU. I don’t know why I did) 🥲 Have a great week everyone!",en,pending_llm,0.0,llm_queue,94,182.8
3535,3587,"Общагада крупный тамак урласа ладно да, тусынетын едым, чайный пакетикты не ушын урлайды?? До того катты кысылып бара жатыр ма не",ru,negative,0.5855,rubert-tiny2,21,141.0
3536,3588,Шешес степ кашан туседы олетын болдыкко,ru,neutral,0.717,rubert-tiny2,6,259.0
3538,3590,Раскажите историю где в поймали сполично общажную крысу. И что патом было,ru,neutral,0.8356,rubert-tiny2,12,185.6
3539,3591,Клеш штаны на парне normal или стрем?,ru,neutral,0.8565,rubert-tiny2,7,236.4
3541,3593,Я однажды специально накончал на сендвич и ее в холодильнике спиздили,ru,neutral,0.7128,rubert-tiny2,11,625.4
3542,3594,[URL] тапсан маганда бере салшы Алла разы болсын,other,pending_llm,0.0,llm_queue,8,182.2
3544,3596,Дш attendance алып беретын адам ыздейм,other,pending_llm,0.0,llm_queue,6,183.2
3546,3598,Что вокруг меня? Неужели я удобрение?,ru,neutral,0.932,rubert-tiny2,6,385.2
3548,3600,"Как говорится, даже если прочтешь книгу 2 раз подряд, final книги от этого не изменится",ru,neutral,0.6933,rubert-tiny2,15,556.0
3549,3601,"достар, вспр. маган мобилограф кереек, осы жерден бар маа? окыган англ курсыма отзыв тусиру керек ед. катты узак емес, 30 секунд примерно",kk,negative,0.524,rembert-issai,22,423.8
3553,3605,где лучше купить донер? в универе или в инжу?,ru,neutral,0.899,rubert-tiny2,9,198.0
3556,3608,"калкулус 1 бирге чалышатын адам издим, жазындар",other,pending_llm,0.0,llm_queue,7,232.8
